Preg_num,ID_num,UNIT,INF.SEX,PARITY,CONCEPTION_DATE,BIRTH_DATE,birth_mo,birth_day,birth_yr,dry.wt,SID,SAMPLE_DATE,Month,Year,Time,RIA.GC.ng.g,logRIA,Days_past_conc,biweek,EIA.Dilution,EIA.GC.dose,EIA.GC.ng.g,EIA.Assay,logEIA,repro_state
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.113,11335,3/24/14,3,2014,10:01,30.79964638,3.427503209,-17,-4 weeks,80,27.52547688,1169.223797,Preg12,7.064095386,PreG_3
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.113,11418,4/2/14,4,2014,10:13,20.29659678,3.010453226,-8,-2 weeks,80,14.00496122,594.9010074,Preg12,6.388395018,PreG_3
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.056,11460,4/7/14,4,2014,9:03,24.1830904,3.185653645,-3,-2 weeks,80,10.42462658,893.539421,Preg12,6.795190453,PreG_3
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.1,11550,4/22/14,4,2014,9:57,21.50700899,3.068378882,12,2 weeks,80,21.6630813,1039.827902,Preg13,6.9468105,1st_Trimester
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.082,11611,5/1/14,5,2014,10:58,27.89898644,3.32859036,21,4 weeks,80,23.29056885,1363.350372,Preg13,7.217700458,1st_Trimester
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.039,11753,5/15/14,5,2014,12:20,26.12609205,3.26293451,35,6 weeks,80,16.58736899,2041.522337,Preg13,7.621451052,1st_Trimester
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.042,11779,5/19/14,5,2014,12:34,30.40137342,3.414487786,39,6 weeks,80,24.00377237,2743.288271,Preg13,7.916912579,1st_Trimester
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.091,11807,5/26/14,5,2014,10:14,29.08992043,3.370391737,46,6 weeks,80,21.87340116,1153.76182,Preg13,7.050783031,1st_Trimester
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.055,11819,6/2/14,6,2014,11:30,33.48280984,3.511032168,53,8 weeks,80,28.0858368,2451.127576,Preg13,7.804303433,1st_Trimester
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.032,11926,6/9/14,6,2014,11:35,33.98350414,3.525875235,60,8 weeks,80,17.49682292,2624.523438,Preg15,7.872654611,1st_Trimester
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.061,11027,1/26/14,1,2014,11:20,18.43432956,2.914214663,-74,-12 weeks,80,4.492749451,353.5278257,Preg19B,5.867962197,PreG_3
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.14,11533,4/16/14,4,2014,8:15,7.886999875,2.065215819,6,2 weeks,80,12.74488676,436.9675462,Preg3,6.079858927,1st_Trimester
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.08,11175,2/27/14,2,2014,11:04,17.35087423,2.853642893,-42,-6 weeks,80,5.753013819,345.1808291,Preg7,5.844068422,PreG_3
Preg_52,ID_41,V,M,primi,12/12/11,6/11/12,6,11,12,0.097,7801,9/6/12,9,2012,1462.459028,28.80109529,3.360413417,269,36 weeks,80,13.78767958,682.2769277,Preg8,6.525435628,Lactating_3
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.081,10898,1/8/14,1,2014,10:05,27.13789654,3.300931147,-86,-12 weeks,80,11.99093153,710.5737205,Preg11,6.566072701,PreG_3
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.08,10946,1/13/14,1,2014,9:55,29.18055224,3.373502468,-81,-12 weeks,80,15.30738256,918.4429537,Preg11,6.822679795,PreG_3
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.073,11057,2/9/14,2,2014,8:58,26.69257849,3.284385568,-54,-8 weeks,80,14.42486283,948.4841316,Preg11,6.854865059,PreG_3
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.056,11110,2/12/14,2,2014,11:06,31.83071229,3.460431619,-51,-8 weeks,80,7.145524181,612.4735013,Preg11,6.417505678,PreG_3
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.077,11141,2/18/14,2,2014,11:30,25.38003262,3.233962748,-45,-8 weeks,80,4.016770513,250.396084,Preg11,5.523044,PreG_3
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.058,11163,2/27/14,2,2014,7:58,23.98320925,3.177353971,-36,-6 weeks,80,5.770816628,477.5848244,Preg12,6.168741787,PreG_3
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.066,11273,3/14/14,3,2014,11:35,25.60721411,3.242874113,-21,-4 weeks,80,10.49842446,763.5217791,Preg12,6.63794165,PreG_3
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.068,11294,3/18/14,3,2014,11:49,34.29348429,3.534955374,-17,-4 weeks,80,12.15982929,858.3408911,Preg12,6.75500133,PreG_3
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.096,11333,3/24/14,3,2014,9:48,34.63832344,3.544960683,-11,-2 weeks,80,24.09447047,1204.723524,Preg12,7.094005379,PreG_3
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.055,11414,4/2/14,4,2014,10:00,32.19953795,3.471952103,-2,-2 weeks,80,9.492766316,828.4596058,Preg12,6.71956808,PreG_3
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.046,11466,4/7/14,4,2014,11:37,38.3197823,3.645966272,3,2 weeks,80,6.483983854,676.5896195,Preg12,6.517064914,1st_Trimester
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.067,11514,4/15/14,4,2014,10:16,26.40161157,3.273425053,11,2 weeks,80,12.54119015,898.4733243,Preg13,6.800697017,1st_Trimester
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.093,11548,4/22/14,4,2014,9:56,25.93278868,3.25550814,18,4 weeks,80,25.60057403,1321.31995,Preg13,7.186386478,1st_Trimester
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.085,11616,5/1/14,5,2014,11:11,33.88529318,3.522981091,27,4 weeks,80,6.797032013,383.832396,Preg13,5.950205989,1st_Trimester
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.047,11702,5/11/14,5,2014,10:20,28.58587192,3.352912607,37,6 weeks,80,9.349492514,954.8417887,Preg13,6.86154566,1st_Trimester
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.044,11778,5/19/14,5,2014,12:33,26.57527627,3.27998132,45,6 weeks,80,14.53931111,1586.106666,Preg13,7.369037655,1st_Trimester
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.035,11813,5/27/14,5,2014,10:05,31.29713065,3.443526421,53,8 weeks,80,8.678150488,1190.146353,Preg13,7.081831564,1st_Trimester
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.064,11823,6/2/14,6,2014,11:36,27.43928737,3.311975832,59,8 weeks,80,12.29600938,922.2007031,Preg13,6.826762882,1st_Trimester
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.063,11022,1/26/14,1,2014,10:03,21.37786396,3.062355992,-68,-10 weeks,80,7.458457053,568.2633945,Preg19B,6.342585034,PreG_3
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.056,11048,1/28/14,1,2014,10:09,39.89531898,3.686258998,-66,-10 weeks,80,9.659053943,827.9189094,Preg19B,6.718915214,PreG_3
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.05,11197,3/4/14,3,2014,9:07,29.53689123,3.385640032,-31,-6 weeks,80,4.582667331,439.9360637,Preg19B,6.086629407,PreG_3
Preg_53,ID_42,V,F,multi,4/4/14,10/3/14,10,3,14,0.038,11923,6/9/14,6,2014,11:20,45.57542591,3.819368666,66,10 weeks,80,9.488914027,1198.599667,Preg3,7.08890921,2nd_Trimester
Preg_54,ID_43,Z,F,multi,4/17/10,10/16/10,10,16,10,0.096,3544,4/9/10,4,2010,1462.375,19.72138053,2.981703353,-8,-2 weeks,80,14.18200323,709.1001614,Preg17,6.563996788,PreG_3
Preg_54,ID_43,Z,F,multi,4/17/10,10/16/10,10,16,10,0.043,3942,6/26/10,6,2010,1462.433333,25.1123336,3.223359104,70,10 weeks,80,12.3452524,1378.074687,Preg20B,7.22844265,2nd_Trimester
Preg_54,ID_43,Z,F,multi,4/17/10,10/16/10,10,16,10,0.051,3791,5/21/10,5,2010,1462.40625,25.7940176,3.250142589,34,6 weeks,80,30.08038047,2831.094632,Preg5B,7.948418712,1st_Trimester
Preg_54,ID_43,Z,F,multi,4/17/10,10/16/10,10,16,10,0.09,4001,7/28/10,7,2010,1462.411111,19.9199484,2.991721662,102,14 weeks,80,7.443358023,396.9790946,Preg6,5.983883621,2nd_Trimester
Preg_55,ID_44,Z,F,multi,5/17/13,11/15/13,11,15,13,0.066,10204,10/11/13,10,2013,10:38,27.4861907,3.313683722,147,20 weeks,80,11.72842175,852.9761271,Preg10,6.74873156,3rd_Trimester
Preg_55,ID_44,Z,F,multi,5/17/13,11/15/13,11,15,13,0.051,10445,11/2/13,11,2013,10:43,20.66299715,3.028344523,169,24 weeks,80,9.01080578,848.0758382,Preg10,6.742970064,3rd_Trimester
Preg_55,ID_44,Z,F,multi,5/17/13,11/15/13,11,15,13,0.064,10672,12/3/13,12,2013,9:51,27.68034907,3.320722742,200,28 weeks,80,12.89705765,967.2793236,Preg10,6.87448731,Lactating_3
Preg_55,ID_44,Z,F,multi,5/17/13,11/15/13,11,15,13,0.081,10795,12/13/13,12,2013,9:55,30.76427264,3.426354037,210,28 weeks,80,14.8367415,879.2143114,Preg19B,6.779028681,Lactating_3
Preg_55,ID_44,Z,F,multi,5/17/13,11/15/13,11,15,13,0.061,10620,11/21/13,11,2013,10:08,31.92550926,3.463405354,188,26 weeks,80,11.15172532,877.5128122,Preg20B,6.777091556,Lactating_3
Preg_55,ID_44,Z,F,multi,5/17/13,11/15/13,11,15,13,0.036,10330,10/21/13,10,2013,8:27,33.83343332,3.521449465,157,22 weeks,80,9.845639363,1312.751915,Preg5B,7.179880911,3rd_Trimester
Preg_56,ID_45,Z,F,multi,5/7/13,11/5/13,11,5,13,0.035,10207,10/11/13,10,2013,10:44,34.62196113,3.544488195,157,22 weeks,80,5.521365739,757.2158728,Preg10,6.629648382,3rd_Trimester
Preg_56,ID_45,Z,F,multi,5/7/13,11/5/13,11,5,13,0.079,10612,11/21/13,11,2013,8:36,24.79003356,3.2104417,198,28 weeks,80,11.88402439,722.0673048,Preg10,6.582118354,Lactating_3
Preg_56,ID_45,Z,F,multi,5/7/13,11/5/13,11,5,13,0.069,10681,12/3/13,12,2013,10:30,21.09206484,3.048896896,210,28 weeks,80,10.94295174,761.2488169,Preg10,6.634960265,Lactating_3
Preg_56,ID_45,Z,F,multi,5/7/13,11/5/13,11,5,13,0.047,10798,12/13/13,12,2013,10:12,30.41488334,3.414932072,220,30 weeks,80,7.084236955,723.4965401,Preg10,6.584095764,Lactating_3
Preg_56,ID_45,Z,F,multi,5/7/13,11/5/13,11,5,13,0.029,10328,10/21/13,10,2013,8:22,31.04720352,3.435508741,167,24 weeks,80,6.027489497,997.6534339,Preg5B,6.905405955,3rd_Trimester
Preg_56,ID_45,Z,F,multi,5/7/13,11/5/13,11,5,13,0.043,10438,11/2/13,11,2013,8:36,40.75576364,3.707597269,179,24 weeks,80,13.8234095,1543.07827,Preg5B,7.341534577,3rd_Trimester
Preg_57,ID_46,Z,M,multi,4/18/13,10/17/13,10,17,13,0.02,10332,10/21/13,10,2013,8:36,37.50269882,3.624412899,186,26 weeks,80,4.233902088,1016.136501,Preg10,6.92376297,Lactating_3
Preg_57,ID_46,Z,M,multi,4/18/13,10/17/13,10,17,13,0.071,10710,12/4/13,12,2013,10:57,23.53658686,3.158556098,230,32 weeks,80,9.999377087,676.0142256,Preg10,6.51621412,Lactating_3
Preg_57,ID_46,Z,M,multi,4/18/13,10/17/13,10,17,13,0.065,10796,12/13/13,12,2013,10:04,25.04115224,3.220520561,239,32 weeks,80,8.691125222,641.8061702,Preg10,6.464286343,Lactating_3
Preg_57,ID_46,Z,M,multi,4/18/13,10/17/13,10,17,13,0.055,10198,10/11/13,10,2013,10:28,22.87644545,3.130107798,176,24 weeks,80,9.414190791,821.6021054,Preg20B,6.711256221,3rd_Trimester
Preg_57,ID_46,Z,M,multi,4/18/13,10/17/13,10,17,13,0.068,10504,11/8/13,11,2013,10:22,12.97280085,2.562854923,204,28 weeks,80,9.28706484,655.5575181,Preg20B,6.485486046,Lactating_3
Preg_57,ID_46,Z,M,multi,4/18/13,10/17/13,10,17,13,0.052,10581,11/18/13,11,2013,9:52,21.15130128,3.05170143,214,30 weeks,80,9.210117282,850.1646722,Preg5B,6.745430063,Lactating_3
